id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
201400,2014-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
201401,2014-01-17 06:00:00,1,Lingling,1,9.8,127.9,1006,13,0,False,False
201401,2014-01-17 12:00:00,1,Lingling,2,9.7,127.6,1006,13,0,False,False
201401,2014-01-17 18:00:00,1,Lingling,3,9.6,127.4,1006,13,0,False,False
201401,2014-01-18 00:00:00,1,Lingling,4,9.4,127.5,1002,15,0,False,False
201401,2014-01-18 06:00:00,2,Lingling,5,9.1,127.8,1000,18,0,False,False
201401,2014-01-18 12:00:00,2,Lingling,6,8.6,128.0,1000,18,0,False,False
201401,2014-01-18 18:00:00,2,Lingling,7,8.0,128.1,1000,18,0,False,False
201401,2014-01-19 00:00:00,2,Lingling,8,7.5,128.1,1000,18,0,False,False
201401,2014-01-19 06:00:00,1,Lingling,9,7.2,128.1,1002,15,0,False,False
201401,2014-01-19 12:00:00,0,Lingling,10,6.9,128.1,1006,13,0,False,False
201402,2014-01-29 00:00:00,1,Kajiki,1,9.9,143.2,1004,13,0,False,False
201402,2014-01-29 06:00:00,1,Kajiki,2,9.7,141.8,1004,13,0,False,False
201402,2014-01-29 12:00:00,1,Kajiki,3,9.3,140.6,1004,13,0,False,False
201402,2014-01-29 18:00:00,1,Kajiki,4,8.8,139.4,1004,13,0,False,False
201402,2014-01-30 00:00:00,1,Kajiki,5,8.6,137.8,1004,13,0,False,False
201402,2014-01-30 06:00:00,1,Kajiki,6,8.2,136.3,1002,15,0,False,False
201402,2014-01-30 12:00:00,1,Kajiki,7,8.6,134.5,1002,15,0,False,False
201402,2014-01-30 18:00:00,1,Kajiki,8,9.0,132.8,1002,15,0,False,False
201402,2014-01-31 00:00:00,2,Kajiki,9,9.5,130.5,1000,18,0,False,False
201402,2014-01-31 06:00:00,2,Kajiki,10,10.0,128.1,998,20,0,False,False
201402,2014-01-31 12:00:00,2,Kajiki,11,10.0,126.3,995,23,0,False,False
201402,2014-01-31 18:00:00,2,Kajiki,12,10.5,123.8,995,23,0,False,False
201402,2014-02-01 00:00:00,2,Kajiki,13,10.8,121.8,1000,18,0,False,False
201402,2014-02-01 06:00:00,1,Kajiki,14,11.2,120.2,1002,15,0,False,False
201402,2014-02-01 12:00:00,0,Kajiki,15,11.3,118.1,1008,10,0,False,False
201403,2014-02-27 12:00:00,1,Faxai,1,8.8,147.8,1002,13,0,False,False
201403,2014-02-27 18:00:00,1,Faxai,2,8.6,148.0,1002,13,0,False,False
201403,2014-02-28 00:00:00,1,Faxai,3,8.4,148.1,1000,15,0,False,False
201403,2014-02-28 06:00:00,1,Faxai,4,8.5,148.4,1000,15,0,False,False
201403,2014-02-28 12:00:00,2,Faxai,5,8.7,148.7,998,18,0,False,False
201403,2014-02-28 18:00:00,2,Faxai,6,8.8,149.1,998,18,0,False,False
201403,2014-03-01 00:00:00,2,Faxai,7,8.5,149.5,998,18,0,False,False
201403,2014-03-01 06:00:00,2,Faxai,8,8.7,149.7,998,18,0,False,False
201403,2014-03-01 12:00:00,2,Faxai,9,9.0,150.0,994,20,0,False,False
201403,2014-03-01 18:00:00,2,Faxai,10,9.4,149.8,994,20,0,False,False
201403,2014-03-02 00:00:00,2,Faxai,11,9.5,149.2,990,23,0,False,False
201403,2014-03-02 06:00:00,2,Faxai,12,9.5,148.7,990,23,0,False,False
201403,2014-03-02 12:00:00,2,Faxai,13,9.9,149.3,990,23,0,False,False
201403,2014-03-02 18:00:00,2,Faxai,14,10.3,149.3,990,23,0,False,False
201403,2014-03-03 00:00:00,3,Faxai,15,11.0,149.5,985,25,0,False,False
201403,2014-03-03 06:00:00,3,Faxai,16,12.1,149.4,985,25,0,False,False
201403,2014-03-03 12:00:00,3,Faxai,17,13.0,149.5,985,25,0,False,False
201403,2014-03-03 18:00:00,3,Faxai,18,13.7,149.6,982,28,0,False,False
201403,2014-03-04 00:00:00,3,Faxai,19,14.8,150.0,982,28,0,False,False
201403,2014-03-04 06:00:00,3,Faxai,20,16.1,150.6,980,30,0,False,False
201403,2014-03-04 12:00:00,4,Faxai,21,17.5,151.3,975,33,0,False,False
201403,2014-03-04 18:00:00,4,Faxai,22,18.8,151.7,970,35,0,False,False
201403,2014-03-05 00:00:00,3,Faxai,23,20.1,152.7,980,30,0,False,False
201403,2014-03-05 06:00:00,3,Faxai,24,21.2,153.3,984,28,0,False,False
201403,2014-03-05 12:00:00,2,Faxai,25,21.9,154.0,990,23,0,False,False
201403,2014-03-05 18:00:00,2,Faxai,26,22.2,154.8,994,18,0,False,False
