id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
201200,2012-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
201201,2012-02-14 18:00:00,1,(Nameless),1,7.9,130.2,1004,16,,False,False
201201,2012-02-21 06:00:00,0,(Nameless),27,9.4,110.3,1006,13,,False,False
201202,2012-03-26 00:00:00,0,Pakhar,1,9.9,115.5,1010,10,,False,False
201202,2012-03-26 18:00:00,1,Pakhar,4,9.5,114.7,1008,13,,False,False
201202,2012-03-29 06:00:00,2,Pakhar,14,9.7,112.1,1004,18,,False,False
201202,2012-03-30 00:00:00,3,Pakhar,17,9.7,111.3,990,25,,False,False
201202,2012-03-31 12:00:00,2,Pakhar,23,9.8,109.2,990,23,,False,False
201202,2012-04-02 00:00:00,1,Pakhar,29,11.5,106.6,1004,12,,False,False
201202,2012-04-02 06:00:00,0,Pakhar,30,12.2,106.3,1006,8,,False,False
201203,2012-05-20 18:00:00,0,Sanvu,1,10.7,148.0,1004,10,,False,False
201203,2012-05-21 00:00:00,1,Sanvu,2,11.0,147.3,1002,13,,False,False
201203,2012-05-22 00:00:00,2,Sanvu,6,13.4,144.0,998,18,,False,False
201203,2012-05-23 12:00:00,3,Sanvu,12,17.3,139.9,990,25,,False,False
201203,2012-05-24 12:00:00,4,Sanvu,16,20.7,138.9,975,33,,False,False
201203,2012-05-26 12:00:00,3,Sanvu,24,25.3,143.3,980,30,,False,False
201203,2012-05-27 00:00:00,2,Sanvu,26,26.6,145.7,990,23,,False,False
201203,2012-05-28 00:00:00,2,Sanvu,30,30.7,151.9,1000,20,,False,True
201203,2012-05-28 12:00:00,0,Sanvu,32,32.0,155.0,1002,15,,False,False
201204,2012-05-31 18:00:00,1,Mawar,1,13.8,127.0,1000,15,,False,False
201204,2012-06-01 06:00:00,2,Mawar,3,14.9,125.5,998,18,,False,False
201204,2012-06-02 06:00:00,3,Mawar,7,17.2,124.2,985,28,,False,False
201204,2012-06-02 12:00:00,4,Mawar,8,17.6,124.4,975,33,,False,False
201204,2012-06-04 00:00:00,5,Mawar,14,21.6,126.2,955,45,,False,False
201204,2012-06-04 12:00:00,4,Mawar,16,23.4,127.6,960,38,,False,False
201204,2012-06-05 06:00:00,3,Mawar,19,27.5,132.3,975,30,,False,False
201204,2012-06-06 06:00:00,3,Mawar,23,33.2,145.0,976,25,,False,True
201204,2012-06-07 18:00:00,0,Mawar,29,41.5,155.3,972,18,,False,False
201205,2012-06-10 12:00:00,1,Guchol,1,7.5,148.6,1006,13,,False,False
201205,2012-06-13 00:00:00,2,Guchol,11,9.7,140.6,998,18,,False,False
201205,2012-06-14 00:00:00,3,Guchol,15,10.9,135.1,985,25,,False,False
201205,2012-06-15 06:00:00,4,Guchol,20,10.6,131.1,975,33,,False,False
201205,2012-06-16 06:00:00,5,Guchol,24,14.0,129.6,950,48,,False,False
201205,2012-06-16 12:00:00,6,Guchol,25,14.9,128.9,935,55,,False,False
201205,2012-06-17 18:00:00,5,Guchol,30,20.8,127.0,940,50,,False,False
